state_po,county_fips,county_name,party,totalvotes,share
TN,47061,GRUNDY,R,5855,82.01537147736977
TN,47063,HAMBLEN,D,24631,22.329584669725143
TN,47063,HAMBLEN,R,24631,76.3712394949454
TN,47065,HAMILTON,D,171113,44.135746553447134
TN,47065,HAMILTON,R,171113,53.82875643580558
TN,47067,HANCOCK,D,2744,13.192419825072886
TN,47067,HANCOCK,R,2744,86.44314868804665
TN,47069,HARDEMAN,D,10063,41.53830865547054
TN,47069,HARDEMAN,R,10063,57.23939183146179
TN,47071,HARDIN,D,11538,15.383948691280985
TN,47071,HARDIN,R,11538,82.8479805858901
TN,47073,HAWKINS,D,24824,16.447792458910733
TN,47073,HAWKINS,R,24824,82.19867869803416
TN,47075,HAYWOOD,D,7439,53.931980104852805
TN,47075,HAYWOOD,R,7439,44.93883586503562
TN,47077,HENDERSON,D,12020,17.40432612312812
TN,47077,HENDERSON,R,12020,81.50582362728785
TN,47079,HENRY,D,15047,23.57945105336612
TN,47079,HENRY,R,15047,74.69262976008507
TN,47081,HICKMAN,D,9832,21.663954434499594
TN,47081,HICKMAN,R,9832,77.0646867371847
TN,47083,HOUSTON,D,3686,23.629951166576234
TN,47083,HOUSTON,R,3686,73.73846988605534
TN,47085,HUMPHREYS,D,8236,24.490043710539098
TN,47085,HUMPHREYS,R,8236,74.30791646430306
TN,47087,JACKSON,D,5323,21.3225624647755
TN,47087,JACKSON,R,5323,77.36238962990795
TN,47089,JEFFERSON,D,23616,19.706978319783197
TN,47089,JEFFERSON,R,23616,78.97611788617886
TN,47091,JOHNSON,D,7801,15.972311242148443
TN,47091,JOHNSON,R,7801,82.91244712216383
TN,47093,KNOX,D,220556,41.45069732856962
TN,47093,KNOX,R,220556,56.466384954388005
TN,47095,LAKE,D,2034,25.860373647984268
TN,47095,LAKE,R,2034,73.35299901671583
TN,47097,LAUDERDALE,D,8965,35.616285554935864
TN,47097,LAUDERDALE,R,8965,63.29057445621863
TN,47099,LAWRENCE,D,18718,17.069131317448445
TN,47099,LAWRENCE,R,18718,81.9211454215194
TN,47101,LEWIS,D,5609,19.11214120164022
TN,47101,LEWIS,R,5609,79.76466393296488
TN,47103,LINCOLN,D,15608,18.7019477191184
TN,47103,LINCOLN,R,15608,78.6840082009226
TN,47105,LOUDON,D,29347,23.675333083449758
TN,47105,LOUDON,R,29347,73.98711963744165
TN,47107,MCMINN,D,22844,19.090351952372615
TN,47107,MCMINN,R,22844,79.66205568201715
TN,47109,MCNAIRY,D,11275,17.232815964523283
TN,47109,MCNAIRY,R,11275,80.64745011086474
TN,47111,MACON,D,9487,13.776747127648362
TN,47111,MACON,R,9487,85.33783071571624
TN,47113,MADISON,D,42950,42.81722933643772
TN,47113,MADISON,R,42950,55.74621653084983
TN,47115,MARION,D,13256,23.966505733252866
TN,47115,MARION,R,13256,74.76614363307182
TN,47117,MARSHALL,D,14878,24.23040731281086
TN,47117,MARSHALL,R,14878,74.2236859792983
TN,47119,MAURY,D,46657,30.902115438197914
TN,47119,MAURY,R,46657,67.4368261997128
TN,47121,MEIGS,D,5532,18.22125813449024
TN,47121,MEIGS,R,5532,80.74837310195228
TN,47123,MONROE,D,20797,18.098764244843007
TN,47123,MONROE,R,20797,80.69913929893735
TN,47125,MONTGOMERY,D,76758,42.30438521066208
TN,47125,MONTGOMERY,R,76758,54.96104640558639
TN,47127,MOORE,D,3539,16.191014410850524
TN,47127,MOORE,R,3539,81.60497315625884
TN,47129,MORGAN,D,8228,14.183276616431696
TN,47129,MORGAN,R,8228,84.22459893048128
TN,47131,OBION,D,13521,19.147992012425117
TN,47131,OBION,R,13521,79.80178980844612
TN,47133,OVERTON,D,10037,20.255056291720635
TN,47133,OVERTON,R,10037,78.88811397828036
TN,47135,PERRY,D,3428,17.94049008168028
TN,47135,PERRY,R,3428,80.95099183197199
TN,47137,PICKETT,D,2931,17.911975435005118
TN,47137,PICKETT,R,2931,81.23507335380417
TN,47139,POLK,D,8360,17.84688995215311
TN,47139,POLK,R,8360,81.24401913875599
TN,47141,PUTNAM,D,33593,27.34200577501265
TN,47141,PUTNAM,R,33593,70.72604411633375
TN,47143,RHEA,D,13637,17.371855980054264
TN,47143,RHEA,R,13637,81.02955195424214
TN,47145,ROANE,D,25917,23.316741906856503
TN,47145,ROANE,R,25917,74.19840259289269
TN,47147,ROBERTSON,D,33717,25.779280481656137
TN,47147,ROBERTSON,R,33717,72.77041255153186
TN,47149,RUTHERFORD,D,143878,41.243970586191075
TN,47149,RUTHERFORD,R,143878,56.63131263987545
TN,47151,SCOTT,D,9052,10.892620415377817
TN,47151,SCOTT,R,9052,88.42244807777287
TN,47153,SEQUATCHIE,D,7252,17.898510755653614
TN,47153,SEQUATCHIE,R,7252,80.73634859349146
TN,47155,SEVIER,D,43535,20.032158033765935
TN,47155,SEVIER,R,43535,77.5996324796141
TN,47157,SHELBY,D,382055,64.41611809817958
TN,47157,SHELBY,R,382055,33.97809215950583
TN,47159,SMITH,D,9051,19.909402275991603
TN,47159,SMITH,R,9051,78.84211689316098
TN,47161,STEWART,D,6296,19.567979669631512
TN,47161,STEWART,R,6296,78.62134688691232
TN,47163,SULLIVAN,D,74357,23.228478825127425
TN,47163,SULLIVAN,R,74357,75.1240636389311
TN,47165,SUMNER,D,92630,29.882327539673973
TN,47165,SUMNER,R,92630,68.50264493144769
TN,47167,TIPTON,D,27308,25.036619305697965
TN,47167,TIPTON,R,27308,73.49494653581368
TN,47169,TROUSDALE,D,3998,25.31265632816408
TN,47169,TROUSDALE,R,3998,73.4367183591796
TN,47171,UNICOI,D,8307,19.44143493439268
TN,47171,UNICOI,R,8307,79.43902732635127
TN,47173,UNION,D,8123,15.376092576634248
TN,47173,UNION,R,8123,83.749846115967
TN,47175,VAN BUREN,D,2921,18.623758986648408
TN,47175,VAN BUREN,R,2921,80.17802122560767
TN,47177,WARREN,D,16009,24.51121244300081
TN,47177,WARREN,R,16009,74.02086326441376
TN,47179,WASHINGTON,D,60203,30.958590103483214
TN,47179,WASHINGTON,R,60203,67.1793764430344
TN,47181,WAYNE,D,6669,12.295696506222821
TN,47181,WAYNE,R,6669,86.8945868945869
TN,47183,WEAKLEY,D,13735,21.98762286130324
TN,47183,WEAKLEY,R,13735,75.68984346559884
TN,47185,WHITE,D,11895,18.01597309794031
TN,47185,WHITE,R,11895,80.75662042875157
TN,47187,WILLIAMSON,D,139016,36.08289693272717
TN,47187,WILLIAMSON,R,139016,62.20075387005812
TN,47189,WILSON,D,74330,29.939459168572583
TN,47189,WILSON,R,74330,67.66581461052066
TX,48001,ANDERSON,D,19227,20.57003172621834
TX,48001,ANDERSON,R,19227,78.58740313101367
TX,48003,ANDREWS,D,5863,14.497697424526693
TX,48003,ANDREWS,R,5863,84.30837455227699
TX,48005,ANGELINA,D,34574,26.444727251692022
TX,48005,ANGELINA,R,34574,72.52848961647481
TX,48007,ARANSAS,D,12290,23.726606997558992
TX,48007,ARANSAS,R,12290,75.17493897477624
TX,48009,ARCHER,D,4796,9.299416180150125
TX,48009,ARCHER,R,4796,89.6580483736447
TX,48011,ARMSTRONG,D,1112,6.744604316546763
TX,48011,ARMSTRONG,R,1112,93.07553956834532
TX,48013,ATASCOSA,D,18118,32.431835743459544
TX,48013,ATASCOSA,R,18118,66.44773153769732
TX,48015,AUSTIN,D,14554,20.27621272502405
TX,48015,AUSTIN,R,14554,78.65191699876323
TX,48017,BAILEY,D,1860,21.989247311827956
TX,48017,BAILEY,R,1860,77.09677419354838
TX,48019,BANDERA,D,12715,19.70114038537161
TX,48019,BANDERA,R,12715,79.09555642941407
TX,48021,BASTROP,D,36665,42.203736533478796
TX,48021,BASTROP,R,36665,55.95527069412246
TX,48023,BAYLOR,D,1702,10.752056404230316
TX,48023,BAYLOR,R,1702,87.77908343125735
TX,48025,BEE,D,9420,34.904458598726116
TX,48025,BEE,R,9420,63.75796178343949
TX,48027,BELL,D,127375,44.76074582924436
TX,48027,BELL,R,127375,53.30166830225711
TX,48029,BEXAR,D,770818,58.17871404144688
TX,48029,BEXAR,R,770818,40.03772615585002
TX,48031,BLANCO,D,7441,25.68203198494826
TX,48031,BLANCO,R,7441,73.14877032656901
TX,48033,BORDEN,D,416,3.8461538461538463
TX,48033,BORDEN,R,416,95.4326923076923
TX,48035,BOSQUE,D,9126,17.10497479728249
TX,48035,BOSQUE,R,9126,81.84308568923953
TX,48037,BOWIE,D,38261,28.08865424322417
TX,48037,BOWIE,R,38261,70.87112203026581
TX,48039,BRAZORIA,D,154984,40.151241418469006
TX,48039,BRAZORIA,R,154984,58.349894182625306
TX,48041,BRAZOS,D,85061,41.557235395774796
TX,48041,BRAZOS,R,85061,55.877546701778726
TX,48043,BREWSTER,D,4822,46.827042720862714
TX,48043,BREWSTER,R,4822,51.036914143508916
TX,48045,BRISCOE,D,725,10.758620689655173
TX,48045,BRISCOE,R,725,88.13793103448276
TX,48047,BROOKS,D,2484,59.17874396135266
TX,48047,BROOKS,R,2484,40.17713365539453
TX,48049,BROWN,D,15969,13.194313983342726
TX,48049,BROWN,R,15969,85.77869622393388
TX,48051,BURLESON,D,8609,20.768962713439425
TX,48051,BURLESON,R,8609,78.32500871181323
TX,48053,BURNET,D,24717,22.814257393696646
TX,48053,BURNET,R,24717,75.92749929198527
TX,48055,CALDWELL,D,14973,44.560208375075135
TX,48055,CALDWELL,R,14973,53.636545782408334
TX,48057,CALHOUN,D,7856,27.34215885947047
TX,48057,CALHOUN,R,7856,71.80498981670061
TX,48059,CALLAHAN,D,6832,10.743559718969555
TX,48059,CALLAHAN,R,6832,87.9976580796253
TX,48061,CAMERON,D,114174,56.10997249811691
TX,48061,CAMERON,R,114174,42.94497871669557
TX,48063,CAMP,D,5060,27.549407114624508
TX,48063,CAMP,R,5060,71.6600790513834
TX,48065,CARSON,D,3122,9.51313260730301
TX,48065,CARSON,R,3122,89.01345291479821
TX,48067,CASS,D,13927,20.068930853737346
TX,48067,CASS,R,13927,79.22021971709628
TX,48069,CASTRO,D,2083,22.371579452712435
TX,48069,CASTRO,R,2083,76.90830532885262
TX,48071,CHAMBERS,D,21652,18.460188435248476
TX,48071,CHAMBERS,R,21652,80.14502124515056
TX,48073,CHEROKEE,D,19508,21.580889891326635
TX,48073,CHEROKEE,R,19508,77.40926799261841
TX,48075,CHILDRESS,D,2279,13.602457218078104
TX,48075,CHILDRESS,R,2279,85.2566915313734
TX,48077,CLAY,D,5744,10.68941504178273
TX,48077,CLAY,R,5744,88.24860724233983
TX,48079,COCHRAN,D,1000,17.7
TX,48079,COCHRAN,R,1000,80.9
TX,48081,COKE,D,1779,10.005621135469365
TX,48081,COKE,R,1779,89.15120854412591
TX,48083,COLEMAN,D,4124,10.935984481086324
TX,48083,COLEMAN,R,4124,88.28806983511154
TX,48085,COLLIN,D,490856,47.04944016167674
TX,48085,COLLIN,R,490856,51.40367032286455
TX,48087,COLLINGSWORTH,D,1218,12.725779967159278
TX,48087,COLLINGSWORTH,R,1218,86.04269293924466
TX,48089,COLORADO,D,9975,24.260651629072683
TX,48089,COLORADO,R,9975,74.90726817042606
TX,48091,COMAL,D,88892,27.928272510462133
TX,48091,COMAL,R,88892,70.58002969896053
TX,48093,COMANCHE,D,6086,14.015773907328294
TX,48093,COMANCHE,R,6086,85.06408149852119
TX,48095,CONCHO,D,1268,15.53627760252366
TX,48095,CONCHO,R,1268,83.4384858044164
TX,48097,COOKE,D,18996,16.89829437776374
TX,48097,COOKE,R,18996,82.10149505158981
TX,48099,CORYELL,D,23493,32.2010811731154
TX,48099,CORYELL,R,23493,65.71319116332525
TX,48101,COTTLE,D,662,17.069486404833835
TX,48101,COTTLE,R,662,81.57099697885197
TX,48103,CRANE,D,1503,16.03459747172322
TX,48103,CRANE,R,1503,82.96739853626082
TX,48105,CROCKETT,D,1574,21.855146124523507
TX,48105,CROCKETT,R,1574,77.50952986022871
TX,48107,CROSBY,D,1953,26.984126984126984
TX,48107,CROSBY,R,1953,71.47977470558116
TX,48109,CULBERSON,D,864,50.69444444444444
TX,48109,CULBERSON,R,864,48.032407407407405
TX,48111,DALLAM,D,1609,12.243629583592293
TX,48111,DALLAM,R,1609,86.32691112492232
TX,48113,DALLAS,D,919504,65.09770484957107
TX,48113,DALLAS,R,919504,33.39583079573335
TX,48115,DAWSON,D,3789,21.324887833201373
TX,48115,DAWSON,R,3789,77.88334652942729
TX,48117,DEAF SMITH,D,4610,27.418655097613883
TX,48117,DEAF SMITH,R,4610,71.45336225596529
TX,48119,DELTA,D,2592,15.54783950617284
TX,48119,DELTA,R,2592,83.4104938271605
TX,48121,DENTON,D,417964,45.146232689896735
TX,48121,DENTON,R,417964,53.229464738589925
TX,48123,DEWITT,D,8118,18.403547671840354
TX,48123,DEWITT,R,8118,80.89430894308943
TX,48125,DICKENS,D,988,13.157894736842104
TX,48125,DICKENS,R,988,86.33603238866397
TX,48127,DIMMIT,D,3666,61.756683033278776
TX,48127,DIMMIT,R,3666,37.752318603382435
TX,48129,DONLEY,D,1648,12.014563106796116
TX,48129,DONLEY,R,1648,87.25728155339806
TX,48131,DUVAL,D,5053,50.95982584603206
TX,48131,DUVAL,R,5053,48.347516326934496
TX,48133,EASTLAND,D,8293,11.853370312311588
TX,48133,EASTLAND,R,8293,87.26636922705896
TX,48135,ECTOR,D,44591,25.491691148438026
TX,48135,ECTOR,R,44591,73.32645601130272
TX,48137,EDWARDS,D,1066,15.75984990619137
TX,48137,EDWARDS,R,1066,83.77110694183865
TX,48139,ELLIS,D,85493,32.24240581100207
TX,48139,ELLIS,R,85493,66.341103950031
TX,48141,EL PASO,D,266729,66.7816397916987
TX,48141,EL PASO,R,266729,31.616734588289987
TX,48143,ERATH,D,16856,17.299477930707166
TX,48143,ERATH,R,16856,81.18177503559563
TX,48145,FALLS,D,6133,30.96363932822436
TX,48145,FALLS,R,6133,68.10696233490951
TX,48147,FANNIN,D,15007,17.69174385286866
TX,48147,FANNIN,R,15007,81.10215232891318
TX,48149,FAYETTE,D,12941,20.562553125724442
TX,48149,FAYETTE,R,12941,78.59516266130902
TX,48151,FISHER,D,1826,19.27710843373494
TX,48151,FISHER,R,1826,79.29901423877328
TX,48153,FLOYD,D,2039,21.481118195193723
TX,48153,FLOYD,R,2039,77.68513977439922
TX,48155,FOARD,D,551,17.96733212341198
TX,48155,FOARD,R,551,80.76225045372051
TX,48157,FORT BEND,D,357514,54.697718131317934
TX,48157,FORT BEND,R,357514,44.11519548884799
TX,48159,FRANKLIN,D,5009,16.05110800558994
TX,48159,FRANKLIN,R,5009,83.070473148333
TX,48161,FREESTONE,D,8711,18.76937205831707
TX,48161,FREESTONE,R,8711,80.25485018941568
TX,48163,FRIO,D,5279,45.87990149649555
TX,48163,FRIO,R,5279,53.47603712824399
TX,48165,GAINES,D,5996,9.606404269513009
TX,48165,GAINES,R,5996,89.30953969312876
TX,48167,GALVESTON,D,155060,37.94789113891397
TX,48167,GALVESTON,R,155060,60.564297691216304
TX,48169,GARZA,D,1653,13.97459165154265
TX,48169,GARZA,R,1653,85.48094373865699
TX,48171,GILLESPIE,D,15850,20.037854889589905
TX,48171,GILLESPIE,R,15850,78.95268138801262
TX,48173,GLASSCOCK,D,653,5.972434915773354
TX,48173,GLASSCOCK,R,653,93.56814701378254
TX,48175,GOLIAD,D,3995,21.95244055068836
TX,48175,GOLIAD,R,3995,77.2215269086358
TX,48177,GONZALES,D,7648,25.47071129707113
TX,48177,GONZALES,R,7648,73.57479079497908
TX,48179,GRAY,D,7782,10.652788486250321
TX,48179,GRAY,R,7782,87.89514263685427
TX,48181,GRAYSON,D,59474,24.390489962000203
TX,48181,GRAYSON,R,59474,74.25597740188991
TX,48183,GREGG,D,47982,30.836563711391772
TX,48183,GREGG,R,47982,67.71914467925473
TX,48185,GRIMES,D,12414,22.821008538746575
TX,48185,GRIMES,R,12414,75.97873368777186
TX,48187,GUADALUPE,D,77619,37.110758963655805
TX,48187,GUADALUPE,R,77619,61.26463881266185
TX,48189,HALE,D,9586,23.77425412059253
TX,48189,HALE,R,9586,74.86960150219069
TX,48191,HALL,D,1169,14.37125748502994
TX,48191,HALL,R,1169,85.11548331907613
TX,48193,HAMILTON,D,4351,14.732245460813607
TX,48193,HAMILTON,R,4351,83.10733164789704
TX,48195,HANSFORD,D,2047,8.10942843185149
TX,48195,HANSFORD,R,2047,90.32730825598436
TX,48197,HARDEMAN,D,1580,15.253164556962025
TX,48197,HARDEMAN,R,1580,84.17721518987342
TX,48199,HARDIN,D,27635,12.571015017188348
TX,48199,HARDIN,R,27635,86.33254930341958
TX,48201,HARRIS,D,1640818,55.959466558753014
TX,48201,HARRIS,R,1640818,42.700043514880996
TX,48203,HARRISON,D,29717,26.611030723155096
TX,48203,HARRISON,R,29717,72.23474778746173
TX,48205,HARTLEY,D,2078,9.384023099133783
TX,48205,HARTLEY,R,2078,89.89412897016362
TX,48207,HASKELL,D,2214,15.943992773261066
TX,48207,HASKELL,R,2214,83.10749774164408
TX,48209,HAYS,D,109395,54.411993235522644
TX,48209,HAYS,R,109395,43.5851729969377
TX,48211,HEMPHILL,D,1720,11.976744186046512
TX,48211,HEMPHILL,R,1720,86.3953488372093
TX,48213,HENDERSON,D,36317,19.43993171242118
TX,48213,HENDERSON,R,36317,79.60734642178593
TX,48215,HIDALGO,D,220884,58.03906122670723
TX,48215,HIDALGO,R,220884,40.98395537929411
TX,48217,HILL,D,14931,19.154778648449536
TX,48217,HILL,R,14931,79.87408746902418
TX,48219,HOCKLEY,D,8100,18.296296296296298
TX,48219,HOCKLEY,R,8100,80.69135802469135
TX,48221,HOOD,D,32541,17.35656556344304
TX,48221,HOOD,R,32541,81.42343505116622
TX,48223,HOPKINS,D,15941,19.107960604729943
TX,48223,HOPKINS,R,15941,79.78796813248856
TX,48225,HOUSTON,D,9438,24.517906336088153
TX,48225,HOUSTON,R,9438,74.80398389489298
TX,48227,HOWARD,D,10241,20.20310516551118
TX,48227,HOWARD,R,10241,78.64466360706962
TX,48229,HUDSPETH,D,1165,31.84549356223176
TX,48229,HUDSPETH,R,1165,66.86695278969957
TX,48231,HUNT,D,38597,23.07433220198461
TX,48231,HUNT,R,38597,75.55768583050497
TX,48233,HUTCHINSON,D,8773,10.999658041718911
TX,48233,HUTCHINSON,R,8773,87.55271856833467
TX,48235,IRION,D,889,13.498312710911136
TX,48235,IRION,R,889,85.37682789651294
TX,48237,JACK,D,3782,8.751983077736647
TX,48237,JACK,R,3782,90.37546271813855
TX,48239,JACKSON,D,6353,16.260034629308986
TX,48239,JACKSON,R,6353,82.33905241618133
TX,48241,JASPER,D,15611,18.9225546089296
TX,48241,JASPER,R,15611,80.34078534366793
TX,48243,JEFF DAVIS,D,1305,38.39080459770115
TX,48243,JEFF DAVIS,R,1305,60.076628352490424
TX,48245,JEFFERSON,D,94759,48.62123914351143
TX,48245,JEFFERSON,R,94759,50.20103631317342
TX,48247,JIM HOGG,D,2036,58.791748526522596
TX,48247,JIM HOGG,R,2036,40.913555992141454
TX,48249,JIM WELLS,D,13669,44.7655278367108
TX,48249,JIM WELLS,R,13669,54.52483722291316
TX,48251,JOHNSON,D,72020,22.86031657872813
TX,48251,JOHNSON,R,72020,75.85115245765066
TX,48253,JONES,D,6741,14.819759679572764
TX,48253,JONES,R,6741,83.96380358997182
TX,48255,KARNES,D,5252,23.495811119573496
TX,48255,KARNES,R,5252,75.55217060167556
TX,48257,KAUFMAN,D,56718,32.45001586797842
TX,48257,KAUFMAN,R,56718,66.33520222856941
TX,48259,KENDALL,D,26452,22.758203538484803
TX,48259,KENDALL,R,26452,75.92242552548011
TX,48261,KENEDY,D,194,33.50515463917526
TX,48261,KENEDY,R,194,65.4639175257732
TX,48263,KENT,D,462,10.173160173160174
TX,48263,KENT,R,462,88.96103896103897
TX,48265,KERR,D,27745,23.514146693097857
TX,48265,KERR,R,27745,75.25319877455398
TX,48267,KIMBLE,D,2292,12.390924956369982
TX,48267,KIMBLE,R,2292,86.69284467713787
TX,48269,KING,D,159,5.031446540880503
TX,48269,KING,R,159,94.96855345911949
TX,48271,KINNEY,D,1603,27.822832189644416
TX,48271,KINNEY,R,1603,71.36618839675609
TX,48273,KLEBERG,D,10944,48.5562865497076
TX,48273,KLEBERG,R,10944,50.292397660818715
TX,48275,KNOX,D,1456,18.20054945054945
TX,48275,KNOX,R,1456,81.04395604395604
TX,48277,LAMAR,D,21442,20.790970991511987
TX,48277,LAMAR,R,21442,78.16435034045331
TX,48279,LAMB,D,4410,19.047619047619047
TX,48279,LAMB,R,4410,79.84126984126983
TX,48281,LAMPASAS,D,10399,20.617367054524472
TX,48281,LAMPASAS,R,10399,77.75747668045004
TX,48283,LA SALLE,D,2406,43.72402327514547
TX,48283,LA SALLE,R,2406,55.48628428927681
TX,48285,LAVACA,D,10197,13.072472295773267
TX,48285,LAVACA,R,10197,86.33911934882809
TX,48287,LEE,D,8087,21.639668603932236
TX,48287,LEE,R,8087,77.34635835291208
TX,48289,LEON,D,8674,12.35877334563062
TX,48289,LEON,R,8674,86.73045884251788
TX,48291,LIBERTY,D,29334,19.72114270130224
TX,48291,LIBERTY,R,29334,79.43683098111407
TX,48293,LIMESTONE,D,9095,24.332050577240242
TX,48293,LIMESTONE,R,9095,74.64540956569543
TX,48295,LIPSCOMB,D,1353,9.682187730968218
TX,48295,LIPSCOMB,R,1353,89.06134515890614
TX,48297,LIVE OAK,D,5054,16.20498614958449
TX,48297,LIVE OAK,R,5054,83.0827067669173
TX,48299,LLANO,D,12660,19.470774091627174
TX,48299,LLANO,R,12660,79.6129541864139
TX,48301,LOVING,D,66,6.0606060606060606
TX,48301,LOVING,R,66,90.9090909090909
TX,48303,LUBBOCK,D,120817,33.12199442131488
TX,48303,LUBBOCK,R,120817,65.27309898441445
TX,48305,LYNN,D,2293,18.665503706934146
TX,48305,LYNN,R,2293,80.81116441343218
TX,48307,MCCULLOCH,D,3436,14.260768335273575
TX,48307,MCCULLOCH,R,3436,84.51688009313155
TX,48309,MCLENNAN,D,97872,37.48569560241949
TX,48309,MCLENNAN,R,97872,60.83762465260749
TX,48311,MCMULLEN,D,516,10.271317829457365
TX,48311,MCMULLEN,R,516,89.14728682170542
TX,48313,MADISON,D,5298,20.53605134012835
TX,48313,MADISON,R,5298,78.69007172517931
TX,48315,MARION,D,4864,27.528782894736842
TX,48315,MARION,R,4864,71.3404605263158
TX,48317,MARTIN,D,2160,13.333333333333334
TX,48317,MARTIN,R,2160,85.97222222222223
TX,48319,MASON,D,2474,18.47210994341148
TX,48319,MASON,R,2474,80.47696038803556
TX,48321,MATAGORDA,D,13727,27.194580024768705
TX,48321,MATAGORDA,R,13727,71.71996794638304
TX,48323,MAVERICK,D,15346,54.294278639384856
TX,48323,MAVERICK,R,15346,44.83904600547374
TX,48325,MEDINA,D,22657,29.89363110738403
TX,48325,MEDINA,R,22657,69.03826631945977
TX,48327,MENARD,D,1028,19.163424124513618
TX,48327,MENARD,R,1028,80.05836575875486
TX,48329,MIDLAND,D,58859,20.946669158497425
TX,48329,MIDLAND,R,58859,77.51405902240948
TX,48331,MILAM,D,10578,23.596142938173568
TX,48331,MILAM,R,10578,75.47740593685006
TX,48333,MILLS,D,2505,10.818363273453095
TX,48333,MILLS,R,2505,88.50299401197604
TX,48335,MITCHELL,D,2579,15.393563396665375
TX,48335,MITCHELL,R,2579,84.14113997673518
TX,48337,MONTAGUE,D,9819,11.172217130053976
TX,48337,MONTAGUE,R,9819,87.73805886546492
TX,48339,MONTGOMERY,D,271543,27.390505371156685
TX,48339,MONTGOMERY,R,271543,71.21597684344653
TX,48341,MOORE,D,5508,19.281045751633986
TX,48341,MOORE,R,5508,79.13943355119825
TX,48343,MORRIS,D,5587,29.872919276892787
TX,48343,MORRIS,R,5587,69.30374082691964
TX,48345,MOTLEY,D,652,7.0552147239263805
TX,48345,MOTLEY,R,652,92.63803680981596
TX,48347,NACOGDOCHES,D,26785,33.600896023893974
TX,48347,NACOGDOCHES,R,26785,64.87959678924771
TX,48349,NAVARRO,D,19123,26.674684934372223
TX,48349,NAVARRO,R,19123,72.16440934999738
TX,48351,NEWTON,D,6094,19.248441089596323
TX,48351,NEWTON,R,6094,80.11158516573678
TX,48353,NOLAN,D,5357,21.69124509986933
TX,48353,NOLAN,R,5357,77.11405637483666
TX,48355,NUECES,D,127322,47.851117638742714
TX,48355,NUECES,R,127322,50.750852170088436
TX,48357,OCHILTREE,D,3156,9.569074778200253
TX,48357,OCHILTREE,R,3156,89.10012674271229
TX,48359,OLDHAM,D,1009,8.027750247770069
TX,48359,OLDHAM,R,1009,90.8820614469772
TX,48361,ORANGE,D,35994,17.661276879479914
TX,48361,ORANGE,R,35994,81.08573651164083
TX,48363,PALO PINTO,D,12489,17.439346625030026
TX,48363,PALO PINTO,R,12489,81.5037232764833
TX,48365,PANOLA,D,11451,17.963496637848223
TX,48365,PANOLA,R,11451,81.4426687625535
TX,48367,PARKER,D,76128,17.098833543505673
TX,48367,PARKER,R,76128,81.50089323245061
TX,48369,PARMER,D,2650,18.41509433962264
TX,48369,PARMER,R,2650,80.56603773584905
TX,48371,PECOS,D,4668,29.605826906598114
TX,48371,PECOS,R,4668,68.87317909168809
TX,48373,POLK,D,24186,22.273215910030597
TX,48373,POLK,R,24186,76.79235921607541
TX,48375,POTTER,D,33337,29.75972643009269
TX,48375,POTTER,R,33337,68.45247022827489
TX,48377,PRESIDIO,D,2217,65.99007668019847
TX,48377,PRESIDIO,R,2217,32.521425349571494
TX,48379,RAINS,D,6053,13.91045762431852
TX,48379,RAINS,R,6053,85.16438129852965
TX,48381,RANDALL,D,64674,19.794662460958037
TX,48381,RANDALL,R,64674,78.54160868355135
TX,48383,REAGAN,D,1124,15.302491103202847
TX,48383,REAGAN,R,1124,83.80782918149467
TX,48385,REAL,D,1982,16.145307769929364
TX,48385,REAL,R,1982,82.89606458123107
TX,48387,RED RIVER,D,5806,21.460558043403378
TX,48387,RED RIVER,R,5806,77.79882879779538
TX,48389,REEVES,D,3689,37.81512605042017
TX,48389,REEVES,R,3689,61.10056925996205
TX,48391,REFUGIO,D,3366,32.91740938799762
TX,48391,REFUGIO,R,3366,65.65656565656566
TX,48393,ROBERTS,D,550,3.090909090909091
TX,48393,ROBERTS,R,550,96.18181818181819
TX,48395,ROBERTSON,D,8099,29.31226077293493
TX,48395,ROBERTSON,R,8099,69.71231016174836
TX,48397,ROCKWALL,D,53891,30.454064686125697
TX,48397,ROCKWALL,R,53891,68.14867046445603
TX,48399,RUNNELS,D,4409,12.519845770015877
TX,48399,RUNNELS,R,4409,86.34611022907688
TX,48401,RUSK,D,21377,21.654114234925387
TX,48401,RUSK,R,21377,77.34480984235392
TX,48403,SABINE,D,5491,12.183573119650337
TX,48403,SABINE,R,5491,87.12438535785832
TX,48405,SAN AUGUSTINE,D,4002,24.48775612193903
TX,48405,SAN AUGUSTINE,R,4002,75.13743128435782
TX,48407,SAN JACINTO,D,12640,18.48892405063291
TX,48407,SAN JACINTO,R,12640,80.3876582278481
TX,48409,SAN PATRICIO,D,25891,34.71476574871577
TX,48409,SAN PATRICIO,R,25891,63.79050635355915
TX,48411,SAN SABA,D,2602,11.029976940814757
TX,48411,SAN SABA,R,2602,88.7009992313605
TX,48413,SCHLEICHER,D,1159,18.205349439171698
TX,48413,SCHLEICHER,R,1159,81.10440034512511
TX,48415,SCURRY,D,5870,13.93526405451448
TX,48415,SCURRY,R,5870,84.8892674616695
TX,48417,SHACKELFORD,D,1628,7.985257985257985
TX,48417,SHACKELFORD,R,1628,91.15479115479116
TX,48419,SHELBY,D,10087,20.50163576881134
TX,48419,SHELBY,R,10087,79.06215921483097
TX,48421,SHERMAN,D,992,9.173387096774194
TX,48421,SHERMAN,R,992,89.31451612903226
